card_code,source_code,correspondence_type,value,source_locator,page_start,page_end,priority,review_status,review_method,review_notes,is_active
TEN_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,SEPHIRAH,MALKUTH,Liber LXXVIII — Minor Arcana — TEN_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
PAGE_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,AIR,Liber LXXVIII — Minor Arcana — PAGE_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
PAGE_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Princess of the Rushing Winds; the Lotus of the Palace of Air,Liber LXXVIII — Minor Arcana — PAGE_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
PAGE_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,COURT_ELEMENT,EARTH_OF_AIR,Liber LXXVIII — Minor Arcana — PAGE_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KNIGHT_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,AIR,Liber LXXVIII — Minor Arcana — KNIGHT_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KNIGHT_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Lord of the Wind and the Breezes; the King of the Spirits of Air,Liber LXXVIII — Minor Arcana — KNIGHT_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KNIGHT_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,COURT_ELEMENT,FIRE_OF_AIR,Liber LXXVIII — Minor Arcana — KNIGHT_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
QUEEN_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,AIR,Liber LXXVIII — Minor Arcana — QUEEN_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
QUEEN_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Queen of the Thrones of Air,Liber LXXVIII — Minor Arcana — QUEEN_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
QUEEN_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,COURT_ELEMENT,WATER_OF_AIR,Liber LXXVIII — Minor Arcana — QUEEN_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KING_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,AIR,Liber LXXVIII — Minor Arcana — KING_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KING_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Prince of the Chariot of the Winds,Liber LXXVIII — Minor Arcana — KING_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KING_OF_SWORDS,GOLDEN_DAWN_BOOK_T_1912,COURT_ELEMENT,AIR_OF_AIR,Liber LXXVIII — Minor Arcana — KING_OF_SWORDS,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
ACE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — ACE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
ACE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Root of the Powers of Earth,Liber LXXVIII — Minor Arcana — ACE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
ACE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,SEPHIRAH,KETHER,Liber LXXVIII — Minor Arcana — ACE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TWO_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — TWO_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TWO_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Lord of Harmonious Change,Liber LXXVIII — Minor Arcana — TWO_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TWO_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,PLANET,JUPITER,Liber LXXVIII — Minor Arcana — TWO_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TWO_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ZODIAC,CAPRICORN,Liber LXXVIII — Minor Arcana — TWO_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TWO_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,DECAN,0-10,Liber LXXVIII — Minor Arcana — TWO_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TWO_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,SEPHIRAH,CHOKMAH,Liber LXXVIII — Minor Arcana — TWO_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
THREE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — THREE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
THREE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Lord of Material Works,Liber LXXVIII — Minor Arcana — THREE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
THREE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,PLANET,MARS,Liber LXXVIII — Minor Arcana — THREE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
THREE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ZODIAC,CAPRICORN,Liber LXXVIII — Minor Arcana — THREE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
THREE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,DECAN,10-20,Liber LXXVIII — Minor Arcana — THREE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
THREE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,SEPHIRAH,BINAH,Liber LXXVIII — Minor Arcana — THREE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FOUR_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — FOUR_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FOUR_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Lord of Earthly Power,Liber LXXVIII — Minor Arcana — FOUR_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FOUR_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,PLANET,SUN,Liber LXXVIII — Minor Arcana — FOUR_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FOUR_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ZODIAC,CAPRICORN,Liber LXXVIII — Minor Arcana — FOUR_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FOUR_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,DECAN,20-30,Liber LXXVIII — Minor Arcana — FOUR_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FOUR_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,SEPHIRAH,CHESED,Liber LXXVIII — Minor Arcana — FOUR_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FIVE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — FIVE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FIVE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Lord of Material Trouble,Liber LXXVIII — Minor Arcana — FIVE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FIVE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,PLANET,MERCURY,Liber LXXVIII — Minor Arcana — FIVE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FIVE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ZODIAC,TAURUS,Liber LXXVIII — Minor Arcana — FIVE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FIVE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,DECAN,0-10,Liber LXXVIII — Minor Arcana — FIVE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
FIVE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,SEPHIRAH,GEBURAH,Liber LXXVIII — Minor Arcana — FIVE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SIX_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — SIX_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SIX_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Lord of Material Success,Liber LXXVIII — Minor Arcana — SIX_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SIX_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,PLANET,MOON,Liber LXXVIII — Minor Arcana — SIX_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SIX_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ZODIAC,TAURUS,Liber LXXVIII — Minor Arcana — SIX_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SIX_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,DECAN,10-20,Liber LXXVIII — Minor Arcana — SIX_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SIX_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,SEPHIRAH,TIPHARETH,Liber LXXVIII — Minor Arcana — SIX_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SEVEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — SEVEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SEVEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Lord of Success Unfulfilled,Liber LXXVIII — Minor Arcana — SEVEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SEVEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,PLANET,SATURN,Liber LXXVIII — Minor Arcana — SEVEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SEVEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ZODIAC,TAURUS,Liber LXXVIII — Minor Arcana — SEVEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SEVEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,DECAN,20-30,Liber LXXVIII — Minor Arcana — SEVEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
SEVEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,SEPHIRAH,NETZACH,Liber LXXVIII — Minor Arcana — SEVEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
EIGHT_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — EIGHT_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
EIGHT_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Lord of Prudence,Liber LXXVIII — Minor Arcana — EIGHT_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
EIGHT_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,PLANET,SUN,Liber LXXVIII — Minor Arcana — EIGHT_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
EIGHT_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ZODIAC,VIRGO,Liber LXXVIII — Minor Arcana — EIGHT_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
EIGHT_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,DECAN,0-10,Liber LXXVIII — Minor Arcana — EIGHT_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
EIGHT_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,SEPHIRAH,HOD,Liber LXXVIII — Minor Arcana — EIGHT_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
NINE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — NINE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
NINE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Lord of Material Gain,Liber LXXVIII — Minor Arcana — NINE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
NINE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,PLANET,VENUS,Liber LXXVIII — Minor Arcana — NINE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
NINE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ZODIAC,VIRGO,Liber LXXVIII — Minor Arcana — NINE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
NINE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,DECAN,10-20,Liber LXXVIII — Minor Arcana — NINE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
NINE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,SEPHIRAH,YESOD,Liber LXXVIII — Minor Arcana — NINE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — TEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Lord of Wealth,Liber LXXVIII — Minor Arcana — TEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,PLANET,MERCURY,Liber LXXVIII — Minor Arcana — TEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ZODIAC,VIRGO,Liber LXXVIII — Minor Arcana — TEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,DECAN,20-30,Liber LXXVIII — Minor Arcana — TEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
TEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,SEPHIRAH,MALKUTH,Liber LXXVIII — Minor Arcana — TEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
PAGE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — PAGE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
PAGE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Princess of the Echoing Hills; the Rose of the Palace of Earth,Liber LXXVIII — Minor Arcana — PAGE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
PAGE_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,COURT_ELEMENT,EARTH_OF_EARTH,Liber LXXVIII — Minor Arcana — PAGE_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KNIGHT_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — KNIGHT_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KNIGHT_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Lord of the Wide and Fertile Land; the King of the Spirits of Earth,Liber LXXVIII — Minor Arcana — KNIGHT_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KNIGHT_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,COURT_ELEMENT,FIRE_OF_EARTH,Liber LXXVIII — Minor Arcana — KNIGHT_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
QUEEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — QUEEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
QUEEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Queen of the Thrones of Earth,Liber LXXVIII — Minor Arcana — QUEEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
QUEEN_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,COURT_ELEMENT,WATER_OF_EARTH,Liber LXXVIII — Minor Arcana — QUEEN_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KING_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,ELEMENT,EARTH,Liber LXXVIII — Minor Arcana — KING_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KING_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,GD_TITLE,The Prince of the Chariot of Earth,Liber LXXVIII — Minor Arcana — KING_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
KING_OF_PENTACLES,GOLDEN_DAWN_BOOK_T_1912,COURT_ELEMENT,AIR_OF_EARTH,Liber LXXVIII — Minor Arcana — KING_OF_PENTACLES,,,10,APPROVED,PRIMARY_TABLE_NORMALIZATION_V1,Normalized from the 1912 Book T tables; RWS card order retained.,true
